Benchmark,Collection,Tag,Buggy?,Correct Result?,Time(s),RunTime Error,Category,Notes,Pipeline
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/bio/bio4.sh,full_benchmark/pash_benchmark/benchmarks/bio,,False,True,0.00523591s,,,,"samtools view -H ""${IN}/input/${sample}"".bam | sed -e ""s/SN:\\([0-9XY]\\)/SN:chr\\1/"" -e ""s/SN:MT/SN:chrM/"" | samtools reheader - ""${IN}/input/${sample}"".bam >""${OUT}/${sample}""_corrected.bam"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/bio/bio4.sh,full_benchmark/pash_benchmark/benchmarks/bio,,False,True,0.00346613s,,,,"cut -f 2 ./Gene_locs.txt | sort | uniq | while read chr; do { { { echo ""Isolating Chromosome ""${chr}"" from sample ""${OUT}/${sample}"",  "" ; }   { samtools view -b ""${OUT}/${sample}""_corrected.bam chr""${chr}"" >""${OUT}/${pop}""_""${sample}""_""${chr}"".bam ; } ; }   { echo ""Indexing Sample ""${pop}""_""${OUT}/..."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/bio/input/setup.sh,full_benchmark/pash_benchmark/benchmarks/bio/input,,False,True,0.00468755s,,,,dpkg -s samtools | grep Version
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/bio/input/setup.sh,full_benchmark/pash_benchmark/benchmarks/bio/input,,False,True,0.00080490s,,,,"cat ${IN}/${IN_NAME} | while read s_line; do { sample=$(echo ${s_line} | cut -d "" "" -f 2) ; }   { if [[ ! -f ${sample} ]]; then { { pop=$(echo ${s_line} | cut -f 1 -d "" "") ; }   { link=$(echo ${s_line} | cut -f 3 -d "" "") ; } ; }   { wget -O ""${PW}/${sample}"".bam ""${link}"" ; }; fi ; }; done "
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/bio/input/setup.sh,full_benchmark/pash_benchmark/benchmarks/bio/input,,False,True,0.00197029s,,,,"echo ${s_line} | cut -d "" "" -f 2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/bio/input/setup.sh,full_benchmark/pash_benchmark/benchmarks/bio/input,,False,True,0.00164700s,,,,"echo ${s_line} | cut -f 1 -d "" """
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/bio/input/setup.sh,full_benchmark/pash_benchmark/benchmarks/bio/input,,False,True,0.00198317s,,,,"echo ${s_line} | cut -f 3 -d "" """
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/covid-mts/input.sh,full_benchmark/pash_benchmark/benchmarks/covid-mts,,False,True,0.00116563s,,,,"curl --insecure ""https://atlas-group.cs.brown.edu/data/covid-mts/in.csv.gz"" | gunzip >""${input_dir}/in.csv"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/covid-mts/input.sh,full_benchmark/pash_benchmark/benchmarks/covid-mts,,False,True,0.00032306s,,,,"curl --insecure ""https://atlas-group.cs.brown.edu/data/covid-mts/in_small.csv.gz"" | gunzip >""${input_dir}/in_small.csv"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts/1.sh,full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts,,False,True,0.02779388s,,,,"cat ""${1}"" | sed ""s/T..:..:..//"" | cut -d "","" -f 1,3 | sort -u | cut -d "","" -f 1 | sort | uniq -c | awk ""{print \$2,\$1}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts/2.sh,full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts,,False,True,0.03158069s,,,,"cat ""${1}"" | sed ""s/T..:..:..//"" | cut -d "","" -f 3,1 | sort -u | cut -d "","" -f 2 | sort | uniq -c | sort -k 1 -n | awk ""{print \$2,\$1}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts/3.sh,full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts,,False,True,0.03366971s,,,,"cat ""${1}"" | sed ""s/T\\(..\\):..:../,\\1/"" | cut -d "","" -f 1,2,4 | sort -u | cut -d "","" -f 3 | sort | uniq -c | sort -k 1 -n | awk ""{print \$2,\$1}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts/4.sh,full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts,,False,True,0.01526785s,,,,"cat ""${1}"" | sed ""s/T\\(..\\):..:../,\\1/"" | cut -d "","" -f 1,2 | sort -u | cut -d "","" -f 1 | sort | uniq -c | awk ""{print \$2,\$1}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts/5.sh,full_benchmark/pash_benchmark/benchmarks/covid-mts/scripts,,False,True,0.00443935s,,Unsupported invocation,,"sed ""s/T\\(..\\):..:../,\\1/"" <in.csv | awk -F, "" !seen[$1 $2 $4] { seen[$1 $2 $4] = 1; hours[$1 $4]++; bus[$4] = 1; day[$1] = 1; } END {    PROCINFO[\""sorted_in\""] = \""@ind_str_asc\""    for (d in day)      printf(\""\\t%s\"", d);    printf(\""\\n\"");    for (b in bus) {      printf(\""%s\"", b);      fo..."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/file-enc/scripts/compress_files.sh,full_benchmark/pash_benchmark/benchmarks/file-enc/scripts,,False,True,0.00083542s,,,,cat ${item} | gzip --no-name -c >${output_name}
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/file-enc/scripts/encrypt_files.sh,full_benchmark/pash_benchmark/benchmarks/file-enc/scripts,,False,True,0.00078773s,,,,cat ${item} | pure_func >${output_name}
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/nginx.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,True,0.01035404s,,,,"tee ${tempfile} | cut -d ""\"""" -f3 | cut -d "" "" -f2 | sort | uniq -c | sort -rn"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/nginx.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,True,0.00281334s,,,,"awk ""{print $9}"" ${tempfile} | sort | uniq -c | sort -rn"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/nginx.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,True,0.00388861s,,,,"awk ""($9 ~ /404/)"" ${tempfile} | awk ""{print $7}"" | sort | uniq -c | sort -rn"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/nginx.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,False,0.00479054s,,Bad heuristics,,"awk ""($9 ~ /502/)"" ${tempfile} | awk ""{print $7}"" | sort | uniq -c | sort -r"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/nginx.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,False,0.00279355s,,Bad heuristics,,"awk -F\"" ""($2 ~ \""/wp-admin/install.php\""){print $1}"" ${tempfile} | awk ""{print $1}"" | sort | uniq -c | sort -r"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/nginx.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,False,0.01777315s,,Bad heuristics,,"awk ""($9 ~ /404/)"" ${tempfile} | awk -F\"" ""($2 ~ \""^GET .*.php\"")"" | awk ""{print $7}"" | sort | uniq -c | sort -r | head -n 20"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/nginx.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,False,0.00614500s,,Bad heuristics,,"awk -F\"" ""{print $2}"" ${tempfile} | awk ""{print $2}"" | sort | uniq -c | sort -r"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/nginx.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,False,0.00268698s,,Bad heuristics,,"awk -F\"" ""($2 ~ \""ref\""){print $2}"" ${tempfile} | awk ""{print $2}"" | sort | uniq -c | sort -r"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/nginx.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,True,0.00044203s,,,,cat ${log} | pure_func >${logname}
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/pcaps.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,True,0.02650380s,,,,"tcpdump -nn -r ${tempfile} -A ""port 53"" 2>/dev/null | sort | uniq | grep -Ev ""(com|net|org|gov|mil|arpa)"" 2>/dev/null"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/pcaps.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,True,0.00526977s,,,,"tcpdump -nn -r ${tempfile} -s 0 -v -n -l 2>/dev/null | egrep -i ""POST /|GET /|Host:"" 2>/dev/null"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/pcaps.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,True,0.03009415s,,,,"tcpdump -nn -r ${tempfile} -s 0 -A -n -l 2>/dev/null | egrep -i ""POST /|pwd=|passwd=|password=|Host:"" 2>/dev/null"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts/pcaps.sh,full_benchmark/pash_benchmark/benchmarks/log-analysis/scripts,,False,True,0.00109291s,,,,cat ${item} | pure_func >${logname}
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/main.sh,full_benchmark/pash_benchmark/benchmarks,,False,True,0.01257920s,,,,"cat ${BENCHMARK}.hash | cut -d"" "" -f 2 | grep -c 1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/max-temp/input.sh,full_benchmark/pash_benchmark/benchmarks/max-temp,,False,False,0.00675416s,,Unsupported invocation,,"seq ${FROM} ${TO} | sed ""s;^;${URL};"" | sed ""s;$;/;"" | xargs -n1 -r curl --insecure | grep gz | sed ""s;.*\""\\\(.*\\\)\\\(20[0-9][0-9]\\\).gz\"".*;${URL}\\2/\\1\\2.gz;"" | tail -n +${sample_starting_index} | head -n ${sample_count} | xargs -n1 curl --insecure | gunzip >""${input_dir}/temperatures.full.t..."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/max-temp/scripts/temp-analytics.sh,full_benchmark/pash_benchmark/benchmarks/max-temp/scripts,,False,False,0.00640345s,,,,"cat ""${input_file}"" | cut -c 89-92 | grep -v 999 | sort -rn | head -n1 >${statistics_dir}/max.txt"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/max-temp/scripts/temp-analytics.sh,full_benchmark/pash_benchmark/benchmarks/max-temp/scripts,,False,False,0.00494623s,,,,"cat ""${input_file}"" | cut -c 89-92 | grep -v 999 | sort -n | head -n1 >${statistics_dir}/min.txt"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/max-temp/scripts/temp-analytics.sh,full_benchmark/pash_benchmark/benchmarks/max-temp/scripts,,False,True,0.00461650s,,,,"cat ""${input_file}"" | cut -c 89-92 | grep -v 999 | awk ""{ total += \$1; count++ } END { print total/count }"" >${statistics_dir}/average.txt"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/media-conv/scripts/img_convert.sh,full_benchmark/pash_benchmark/benchmarks/media-conv/scripts,,False,True,0.00222135s,,,,cat ${i} | pure_func >${out}
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/media-conv/scripts/to_mp3.sh,full_benchmark/pash_benchmark/benchmarks/media-conv/scripts,,False,True,0.00219989s,,,,cat ${i} | pure_func >${out}
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/media-conv/verify.sh,full_benchmark/pash_benchmark/benchmarks/media-conv,,False,True,0.00146103s,,,,"hash_audio_dir ""${results_dir}/${bench}"" | diff -q ""${hashes_dir}/${bench}.md5sum"" -"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/input.sh,full_benchmark/pash_benchmark/benchmarks/nlp,,False,True,0.00122905s,,,,"head -n ${book_count} ../book_links.txt | while IFS= read -r line; do { { full_url=""https://atlas-group.cs.brown.edu/data/gutenberg/${line}"" ; }   { echo ""Downloading ${full_url}"" ; } ; }   { wget -q ""${full_url}"" ; }; done "
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/bigrams.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00646615s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | pure_func ${input} | sort | uniq -c >${OUT}/${input}.input.bigrams.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/bigrams_appear_twice.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00386143s,,,,paste ${TEMPDIR}/${input}.input.words ${TEMPDIR}/${input}.input.nextwords | sort | uniq -c >${TEMPDIR}/${input}.input.bigrams
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/bigrams_appear_twice.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00227165s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | pure_func ${input} >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/compare_exodus_genesis.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00410390s,,,,"cat ${input2} | tr -sc ""[A-Z][a-z]"" ""[\\012*]"" | sort -u >${TEMPDIR}/${input}2.types"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/compare_exodus_genesis.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00080538s,,,,sort ${TEMPDIR}/${input}1.types ${TEMPDIR}/${input}2.types ${TEMPDIR}/${input}2.types | uniq -c | head
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/compare_exodus_genesis.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.01378846s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort -u | pure_func ${input} ${INPUT2} >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/count_consonant_seq.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00459671s,,,,"cat ${IN}/${input} | tr ""[a-z]"" ""[A-Z]"" | tr -sc ""BCDFGHJKLMNPQRSTVWXYZ"" ""[\\012*]"" | sort | uniq -c >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/count_morphs.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00446749s,,,,"cat ${IN}/${input} | sed ""s/ly\$/-ly/g"" | sed ""s/ .*//g"" | sort | uniq -c >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/count_trigrams.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00397372s,,,,paste ${TEMPDIR}/${input}.words ${TEMPDIR}/${input}.nextwords ${TEMPDIR}/${input}.nextwords2 | sort | uniq -c
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/count_trigrams.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00269747s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | pure_func ${input} >${OUT}/${input}.trigrams"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/count_vowel_seq.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00679636s,,,,"cat ${IN}/${input} | tr ""a-z"" ""[A-Z]"" | tr -sc ""AEIOU"" ""[\\012*]"" | sort | uniq -c >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/count_words.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00565600s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c >${1}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/find_anagrams.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00258660s,,,,"sort ${TEMPDIR}/${input}.types ${TEMPDIR}/${input}.types.rev | uniq -c | awk ""\$1 >= 2 {print \$2}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/find_anagrams.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00201249s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | pure_func ${input} >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/letter_words.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00440454s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -c ""^....$"" >${OUT}/${input}.out0"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/letter_words.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00438523s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort -u | grep -c ""^....$"" >${OUT}/${input}.out1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/merge_upper.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00538516s,,,,"cat ${IN}/${input} | tr ""[a-z]"" ""[A-Z]"" | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00602722s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c | sort -nr >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_folding.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,False,0.00875330s,,Bad heuristics,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c | sort -f >${OUT}/${input}"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_num_of_syllables.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00318050s,,,,"tr -sc ""[AEIOUaeiou\\012]"" "" "" <${TEMPDIR}/${input}.words | awk ""{print NF}"" >${TEMPDIR}/${input}.syl"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_num_of_syllables.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00179911s,,,,paste ${TEMPDIR}/${input}.syl ${TEMPDIR}/${input}.words | sort -nr | sed 5q
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_num_of_syllables.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.01624632s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort -u | pure_func ${input} >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_rhyming.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.01204729s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c | rev | sort | rev >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/syllable_words_1.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00818992s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -i ""^[^aeiou]*[aeiou][^aeiou]*$"" | sort | uniq -c | sed 5q >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/syllable_words_2.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00917006s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -i ""^[^aeiou]*[aeiou][^aeiou]*[aeiou][^aeiou]$"" | sort | uniq -c | sed 5q >${OUT}${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/trigram_rec.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00391936s,,,,paste ${TEMPDIR}/${input}.words ${TEMPDIR}/${input}.nextwords ${TEMPDIR}/${input}.nextwords2 | sort | uniq -c
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/trigram_rec.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00479531s,,,,"cat ${IN}/${input} | grep ""the land of"" | pure_func ${input} | sort -nr | sed 5q >${OUT}/${input}.0.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/trigram_rec.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.01673341s,,,,"cat ${IN}/${input} | grep ""And he said"" | pure_func ${input} | sort -nr | sed 5q >${OUT}/${input}.1.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/uppercase_by_token.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00372219s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -c ""^[A-Z]"" >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/uppercase_by_type.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00524545s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort -u | grep -c ""^[A-Z]"" >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/verses_2om_3om_2instances.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00636888s,,,,"cat ${IN}/${input} | grep -c ""light.\\*light"" >${OUT}/${input}.out0"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/verses_2om_3om_2instances.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00719857s,,,,"cat ${IN}/${input} | grep -c ""light.\\*light.\\*light"" >${OUT}/${input}.out1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/verses_2om_3om_2instances.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.01358485s,,,,"cat ${IN}/${input} | grep ""light.\\*light"" | grep -vc ""light.\\*light.\\*light"" >${OUT}/${input}.out2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/vowel_sequencies_gr_1K.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00708532s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | tr -sc ""AEIOUaeiou"" ""[\\012*]"" | sort | uniq -c | awk ""\$1 >= 1000"" >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/words_no_vowels.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.01304340s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -vi ""[aeiou]"" | sort | uniq -c >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/verify.sh,full_benchmark/pash_benchmark/benchmarks/nlp,,False,True,0.00204611s,,,,"find ""${directory}"" -type f -name ""*.out"" | while read -r file; do { { { { { filename=$(basename ""${file}"" .out) ; }   { dirname=$(dirname ""${file#${directory}/}"") ; } ; }   { hash=$(shasum -a 256 ""${file}"" | awk ""{ print $1 }"") ; } ; }   { mkdir -p ${hash_folder}/${dirname} ; } ; }   { echo ""${hash..."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/verify.sh,full_benchmark/pash_benchmark/benchmarks/nlp,,False,True,0.00072122s,,,,"shasum -a 256 ""${file}"" | awk ""{ print $1 }"""
